Code;Omschrijving;CASnummer;Groep;SIKBid;D_BEGIN;D_EIND;D_STATUS
SLIBSGHTE;Slibspiegel hoogte;NVT;Grootheid;;08-06-2011;;G
SLIBVLMIDX;Slibvolume-index;NVT;Grootheid;;08-06-2011;;G
SMAAK;Smaak;NVT;Object;;26-01-2012;;G
SO2;zwaveldioxide;7446-09-5;ChemischeStof;;10-06-2011;;G
SO3;sulfiet;14265-45-3;ChemischeStof;1513;08-06-2011;;G
SO4;sulfaat;14808-79-8;ChemischeStof;1508;09-06-2011;;G
SOLPSETTE;Solid Phase Extractie;NVT;OngedefinieerdLab;;28-08-2011;;G
SOORT;Soort;NVT;Grootheid;;26-01-2012;;G
SObh;Golfrichtingspreiding;NVT;Grootheid;;08-06-2011;;G
SPECFEGVBBLT;Specifiek energieverbruik beluchting;NVT;Grootheid;;28-08-2011;;G
SPECFEGVBTTL;Specifiek energieverbruik totaal;NVT;Grootheid;;28-08-2011;;G
SPECFENGVBTP;Specifiek energieverbruik transport;NVT;Grootheid;;28-08-2011;;G
SPECFETCTOWK;Specifiek elektriciteitsopwekking;NVT;Grootheid;;28-08-2011;;G
SPECFKAVR;Specifieke afvoer;NVT;Grootheid;5015;21-01-2014;;G
SPECFKGPDTE;Specifieke gasproductie;NVT;Grootheid;;28-08-2011;;G
SPECFKSPDTE;Specifieke slibproductie;NVT;Grootheid;;28-08-2011;;G
SPGH;Standaard afwijking van golfhoogte verdeling;NVT;OngedefinieerdGolven;;28-08-2011;;G
SPGT;Standaard afwijking van golfperiode verdeling;NVT;OngedefinieerdGolven;;28-08-2011;;G
SPRONGLG;Spronglaag;NVT;Object;5016;21-01-2014;;G
STAPLCCN;Staphylococcen;NVT;Object;;08-06-2011;;G
STEEN;Steen;NVT;Object;;26-08-2011;;G
STERFTE;Sterfte;NVT;Ongedefinieerd;;08-06-2011;;G
STIJGHTE;Stijghoogte;NVT;Grootheid;;08-06-2011;;G
STOFHVHD;Stofhoeveelheid;NVT;Grootheid;;21-07-2012;;G
STOOKWDE;Stookwaarde (calorische onderwaarde. verbrandingswarmte);NVT;Grootheid;;08-06-2011;;G
STRIJKLTE;Strijklengte;NVT;Grootheid;;08-06-2011;;G
STROMG;Stroming;NVT;Typering;;08-06-2011;;G
STROMVRATE;Stromingsvariatie;NVT;Typering;;21-01-2012;;G
STROOMRBS;Stroomribbels;NVT;Object;;21-01-2012;;G
STROOMRTG;Stroomrichting;NVT;Grootheid;;08-06-2011;;G
STROOMSHD;Stroomsnelheid;NVT;Grootheid;;08-06-2011;;G
STRUCTR;Structuur;NVT;Typering;;08-06-2011;;G
STRUIKLG;Struiklaag;NVT;Object;;26-08-2011;;G
SUBMSPTN;Submerse planten;NVT;Object;;26-08-2011;;G
SUBSDFRTATE;Substraatdifferentiatie;NVT;Typering;;08-06-2011;;G
SUBST;Substraat;NVT;Object;;26-01-2012;;G
Sb;antimoon;7440-36-0;ChemischeStof;301;08-06-2011;;G
Sb122;antimoon 122;14374-79-9;ChemischeStof;;08-06-2011;;G
Sb124;antimoon 124;14683-10-4;ChemischeStof;;08-06-2011;;G
Sb125;antimoon 125;14234-35-6;ChemischeStof;;08-06-2011;;G
Sb127;antimoon 127;13968-50-8;ChemischeStof;;08-06-2011;;G
Sc;scandium;7440-20-2;ChemischeStof;1469;08-06-2011;;G
Sc46;scandium 46;13967-63-0;ChemischeStof;;08-06-2011;;G
Se;seleen;7782-49-2;ChemischeStof;1476;27-08-2011;;G
Se75;seleen 75;14265-71-5;ChemischeStof;;08-06-2011;;G
Sg;seaborgium;54038-81-2;ChemischeStof;;07-01-2012;;G
Si;silicium;7440-21-3;ChemischeStof;1479;08-06-2011;;G
SiO2;siliciumdioxide;14808-60-7;ChemischeStof;;08-06-2011;;G
Sm;samarium;7440-19-9;ChemischeStof;1466;08-06-2011;;G
SmtlCl;S-metolachloor;87392-12-9;ChemischeStof;;08-06-2011;;G
Sn;tin;7440-31-5;ChemischeStof;1564;08-06-2011;;G
Sn113;tin 113;13966-06-8;ChemischeStof;;08-06-2011;;G
Sn125;tin 125;14683-08-0;ChemischeStof;;08-06-2011;;G
Sr;strontium;7440-24-6;ChemischeStof;1501;08-06-2011;;G
Sr85;strontium 85;13967-73-2;ChemischeStof;;08-06-2011;;G
Sr89;strontium 89;14158-27-1;ChemischeStof;;08-06-2011;;G
Sr90;strontium 90;10098-97-2;ChemischeStof;;08-06-2011;;G
Stot;zwavel totaal;NVT;ChemischeStof;;27-08-2011;;G
T;Temperatuur;NVT;Grootheid;;08-06-2011;;G
T2ClC2yPO4;tri(2-chloorethyl)fosfaat;115-96-8;ChemischeStof;1599;08-06-2011;;G
T4BrbFolA;tetrabroombisfenol A;79-94-7;ChemischeStof;;08-06-2011;;G
T4C1aDAobzfn;tetramethyldiaminobenzofenon;90-94-8;ChemischeStof;;08-06-2011;;G
T4C1olactlDu;tetramethanol-acetyleendiureum;5395-50-6;ChemischeStof;;08-06-2011;;G
T4C1yBen;tetramethylbenzeen;25619-60-7;ChemischeStof;;08-06-2011;;G
T4C1yNH4Cl;tetramethylammoniumchloride;75-57-0;ChemischeStof;;08-06-2011;;G
T4C2yePeAe;tetraethyleenpentamine;112-57-2;ChemischeStof;;08-06-2011;;G
T4C4ySn;tetrabutyltin;1461-25-2;ChemischeStof;2309;08-06-2011;;G
T4ClC1a;tetrachloormethaan (tetra);56-23-5;ChemischeStof;1538;08-06-2011;;G
T4ClC2a;tetrachloorethaan;25322-20-7;ChemischeStof;2027;08-06-2011;;G
T4ClC2al;tetrachloorethanal;76-02-8;ChemischeStof;;08-06-2011;;G
T4ClC2e;tetrachlooretheen (per);127-18-4;ChemischeStof;1536;08-06-2011;;G
T4Clvfs;tetrachloorvinfos (mixed isomeren);961-11-5;ChemischeStof;1540;08-06-2011;;G
T4Dfn;tetradifon;116-29-0;ChemischeStof;;08-06-2011;;G
T4FC2e;tetrafluoretheen;116-14-3;ChemischeStof;;08-06-2011;;G
T4Hflmde;tetrahydroftaalimide;1469-48-3;ChemischeStof;;08-06-2011;;G
T4Hfrn;tetrahydrofuraan;109-99-9;ChemischeStof;1544;08-06-2011;;G
T4Htofn;tetrahydrothiofeen;110-01-0;ChemischeStof;1546;08-06-2011;;G
T4ccne;tetracycline;60-54-8;ChemischeStof;;08-06-2011;;G
T4cnzl;tetraconazool;112281-77-3;ChemischeStof;;08-06-2011;;G
T4cycnHCl;tetracycline hydrochloride;64-75-5;ChemischeStof;;08-06-2011;;G
T4kHOC1yPSO4;tetrakis(hydroxymethyl)fosfoniumsulfaat;55566-30-8;ChemischeStof;;08-06-2011;;G
T4mtn;tetramethrin;7696-12-0;ChemischeStof;1548;08-06-2011;;G
T4sl;tetrasul;2227-13-6;ChemischeStof;;08-06-2011;;G
TAED;tetraacetylethyleendiamine;10543-57-4;ChemischeStof;;08-06-2011;;G
TALBVWTR;Talud bovenwater (met flauwe hoek);NVT;Grootheid;;07-10-2011;;G
TALHK;Taludhoek;NVT;Grootheid;;07-10-2011;;G
TALODWTR;Talud onderwater (met flauwe hoek);NVT;Grootheid;;07-10-2011;;G
TBBPADM;tetrabroombifenol dimethyl;37853-61-5;ChemischeStof;;08-06-2011;;G
TBrC1a;tribroommethaan;75-25-2;ChemischeStof;1590;08-06-2011;;G
TC1yAe;trimethylamine;75-50-3;ChemischeStof;;08-06-2011;;G
TC1yC5e;tetramethylpenteen;61665-19-8;ChemischeStof;;08-06-2011;;G
TC1yNH4Cl;trimethylammoniumchloride;593-81-7;ChemischeStof;;08-06-2011;;G
TC1yPO4;trimethylfosfaat;512-56-1;ChemischeStof;;08-06-2011;;G
TC1yegcl;trimethyleenglycol (1.3-propyleenglycol);504-63-2;ChemischeStof;52;08-06-2011;;G
TC1yhdzne;trimethylhydrazine;1741-01-1;ChemischeStof;5017;21-01-2014;;G
TC1ytoPO4;trimethylthiofosfaat;152-18-1;ChemischeStof;;08-06-2011;;G
TC2olAe;triethanolamine;102-71-6;ChemischeStof;1606;08-06-2011;;G
TC2yAe;triethylamine;121-44-8;ChemischeStof;1607;08-06-2011;;G
TC2yAeTcpr;triethylamine-triclopyr;57213-69-1;ChemischeStof;;08-06-2011;;G
TC2yPO4;triethylfosfaat;78-40-0;ChemischeStof;1609;08-06-2011;;G
TC2ycitt;triethylcitraat;77-93-0;ChemischeStof;;08-06-2011;;G
TC2yeT4Ae;triethyleentetramine;112-24-3;ChemischeStof;;08-06-2011;;G
TC2yegcl;triethyleenglycol;112-27-6;ChemischeStof;1608;08-06-2011;;G
TC3yegcl;tripropyleenglycol;24800-44-0;ChemischeStof;1622;08-06-2011;;G
TC4yAe;tributylamine;102-82-9;ChemischeStof;2210;06-07-2013;;G
TC4yPO4;tributylfosfaat;126-73-8;ChemischeStof;1591;08-06-2011;;G
TC4ySn;tributyltin (kation);36643-28-4;ChemischeStof;1712;08-06-2011;;G
TC4ySnactt;tributyltinacetaat;56-36-0;ChemischeStof;;08-06-2011;;G
TC4yTtoPO4;tributyltrithiofosfaat;78-48-8;ChemischeStof;;08-06-2011;;G
TC4yactcitt;tributylacetylcitraat;77-90-7;ChemischeStof;;08-06-2011;;G
TC8yPO4;trioctylfosfaat;25103-12-2;ChemischeStof;;08-06-2011;;G
TC8ySn;trioctyltin (kation);869-59-0;ChemischeStof;;02-05-2012;;G
TCMTB;2-(thiocyanomethylthio)benzothiazool;21564-17-0;ChemischeStof;;08-06-2011;;G
TClBen;trichloorbenzeen;12002-48-1;ChemischeStof;;08-06-2011;;G
TClC1a;trichloormethaan (chloroform);67-66-3;ChemischeStof;1711;08-06-2011;;G
TClC2a;trichloorethaan;25323-89-1;ChemischeStof;;08-06-2011;;G
TClC2al;trichloorethanal;75-87-6;ChemischeStof;;08-06-2011;;G
TClC2e;trichlooretheen (tri);79-01-6;ChemischeStof;1598;08-06-2011;;G
TClC3yPO4;trichloorpropylfosfaat;13674-84-5;ChemischeStof;1603;08-06-2011;;G
TClHAc;trichloorazijnzuur;76-03-9;ChemischeStof;1594;08-06-2011;;G
TClfn;trichloorfon;52-68-6;ChemischeStof;1601;08-06-2011;;G
TCliCNzr;trichloorisocyanuurzuur;87-90-1;ChemischeStof;;08-06-2011;;G
TClnt;trichloronaat;327-98-0;ChemischeStof;1800;08-06-2011;;G
TE0;De golfenergie in de frequentieband van 500-1000 mHz;NVT;OngedefinieerdGolven;;21-07-2012;;G
TE3;De golfenergie in de frequentieband van 30-100 mHz;NVT;OngedefinieerdGolven;;21-07-2012;;G
TEGDME;tetraethyleenglycoldimethylether;143-24-8;ChemischeStof;;08-06-2011;;G
TELLSD;Tellerstand;NVT;Grootheid;;28-08-2011;;G
TEPP;tetraethylpyrofosfaat;107-49-3;ChemischeStof;;08-06-2011;;G
TFC1a;trifluormethaan (freon 23);75-46-7;ChemischeStof;;08-06-2011;;G
TFyPO4;trifenylfosfaat;115-86-6;ChemischeStof;;08-06-2011;;G
TFySn;trifenyltin (kation);668-34-8;ChemischeStof;1610;08-06-2011;;G
TFyffnS;trifenylfosfinesulfide;3878-45-3;ChemischeStof;;08-06-2011;;G
TH1/3;Gemiddelde golfperiode uit hoogste 1/3 deel van de golven;NVT;OngedefinieerdGolven;;28-08-2011;;G
THERMTLRTCLS;Thermotolerante Coli's (incubatie bij 44 C);NVT;Object;;08-06-2011;;G
TMPD;tetramethyl-1.4-benzeendiamine;100-22-1;ChemischeStof;;27-08-2011;;G
TNT;2.4.6-trinitrotolueen (TNT);118-96-7;ChemischeStof;2022;08-06-2011;;G
TOERTL;Toerental;NVT;Grootheid;;08-06-2011;;G
TOTAFA;Totaal Alfa;NVT;ChemischeStof;5018;21-01-2014;;G
TOTBTA;Totaal Beta;NVT;ChemischeStof;5019;21-01-2014;;G
TOTCLS;Totaal Coli's (incubatie bij 37 C);NVT;Object;;08-06-2011;;G
TOTRSTTSG;Totaal resultaat toetsing;NVT;Ongedefinieerd;;08-06-2011;;G
TOXCTT;Toxiciteit;NVT;Typering;;08-06-2011;;G
TOXSBAGN;Toxische blauwalgen;NVT;Object;;08-06-2011;;G
TOxC1ye;trioxymethyleen;110-88-3;ChemischeStof;;08-06-2011;;G
TPPO;trifenylfosfineoxide;791-28-6;ChemischeStof;;08-06-2011;;G
TRANSMSE;Transmissie;NVT;Ongedefinieerd;;08-06-2011;;G
TREKLTE;Treklengte;NVT;MonstervariabeleEcologie;;27-08-2011;;G
TREKRTG;Trekrichting;NVT;MonstervariabeleEcologie;;27-08-2011;;G
TROEBHD;Troebelheid;NVT;Grootheid;;08-06-2011;;G
TROFE;Trofie;NVT;Typering;;08-06-2011;;G
TSA;tolueensulfonamide;1333-07-9;ChemischeStof;5020;21-01-2014;;G
TZV;Totaal zuurstofverbruik;NVT;ChemischeStof;;26-08-2011;;G
Ta;tantalium;7440-25-7;ChemischeStof;;07-01-2012;;G
Ta182;tantalum 182;13982-00-8;ChemischeStof;;08-06-2011;;G
TactnAe;triacetonamine;826-36-8;ChemischeStof;75;08-06-2011;;G
Tadmfn;triadimefon;43121-43-3;ChemischeStof;1586;08-06-2011;;G
Tadmnl;triadimenol;55219-65-3;ChemischeStof;2297;08-06-2011;;G
Talt;triallaat;2303-17-5;ChemischeStof;;08-06-2011;;G
Tamfs;triamifos;1031-47-6;ChemischeStof;;08-06-2011;;G
Taptnl;triapentenol;76608-88-3;ChemischeStof;;08-06-2011;;G
Tasfrn;triasulfuron;82097-50-5;ChemischeStof;;08-06-2011;;G
TazO;triazoxide;72459-58-6;ChemischeStof;5021;21-01-2014;;G
Tazcn;triazichon;68-76-8;ChemischeStof;;08-06-2011;;G
Tazfs;triazofos;24017-47-8;ChemischeStof;1589;08-06-2011;;G
Tazmt;triazamaat;112143-82-5;ChemischeStof;;08-06-2011;;G
Tb;terbium;7440-27-9;ChemischeStof;;08-06-2011;;G
Tb160;terbium 160;13981-29-8;ChemischeStof;;08-06-2011;;G
TbenzAe;tribenzylamine;620-40-6;ChemischeStof;;08-06-2011;;G
TbnrC1y;tribenuronmethyl;101200-48-0;ChemischeStof;;08-06-2011;;G
Tc;technetium;7440-26-8;ChemischeStof;;07-01-2012;;G
Tc96;technetium 96;14808-44-7;ChemischeStof;;08-06-2011;;G
Tc97;technetium 97;15759-35-0;ChemischeStof;;08-06-2011;;G
Tc97m;technetium 97m;378784-44-2;ChemischeStof;;08-06-2011;;G
Tc99;technetium 99;14133-76-7;ChemischeStof;;08-06-2011;;G
Tc99m;technetium 99m (metastabiel);378784-45-3;ChemischeStof;5022;21-01-2014;;G
TccC6ySn;tricyclohexyltin (kation);NVT;ChemischeStof;;08-06-2011;;G
Tcczl;tricyclazool;41814-78-2;ChemischeStof;;08-06-2011;;G
Tcfndne;trichlofenidine;53720-80-2;ChemischeStof;;08-06-2011;;G
TcpC4OxC2yEs;triclopyr-butoxyethylester;64700-56-7;ChemischeStof;;08-06-2011;;G
Tcpr;triclopyr;55335-06-3;ChemischeStof;2450;08-06-2011;;G
TcsPO4;tricresylfosfaat;1330-78-5;ChemischeStof;;17-11-2012;;G
Tcsn;triclosan;3380-34-5;ChemischeStof;;17-11-2012;;G
TcstnA;trichostatin A;58880-19-6;ChemischeStof;5023;21-01-2014;;G
Tdmf;tridemorf;24602-86-6;ChemischeStof;;08-06-2011;;G
Te;telluur;13494-80-9;ChemischeStof;1520;08-06-2011;;G
Te123m;tellurium 123m;378784-49-7;ChemischeStof;;08-06-2011;;G
Te127m;tellurium 127m;378784-51-1;ChemischeStof;;08-06-2011;;G
Te129m;tellurium 129m;378784-52-2;ChemischeStof;;08-06-2011;;G
Te132;telluur 132;14234-28-7;ChemischeStof;;08-06-2011;;G
Te133;tellurium 133;15759-52-1;ChemischeStof;;08-06-2011;;G
Tetzne;trietazine;1912-26-1;ChemischeStof;1605;08-06-2011;;G
Tfmf;trifenmorf;1420-06-0;ChemischeStof;;08-06-2011;;G
Tfmrn;triflumuron;64628-44-0;ChemischeStof;;08-06-2011;;G
Tfmzl;triflumizool;68694-11-1;ChemischeStof;;08-06-2011;;G
Tfrlne;trifluraline;1582-09-8;ChemischeStof;1612;08-06-2011;;G
Tfrne;triforine;26644-46-2;ChemischeStof;;08-06-2011;;G
TfsfrnC1y;triflusulfuron-methyl;126535-15-7;ChemischeStof;;08-06-2011;;G
Tfxsbn;trifloxystrobin;141517-21-7;ChemischeStof;;08-06-2011;;G
Th;thorium;7440-29-1;ChemischeStof;1563;08-06-2011;;G
Th0;Golfrichting;NVT;Grootheid;;08-06-2011;;G
Th227;thorium 227;15623-47-9;ChemischeStof;;08-06-2011;;G
Th228;thorium 228;14274-82-9;ChemischeStof;;08-06-2011;;G
Th229;thorium 229;15594-54-4;ChemischeStof;;08-06-2011;;G
Th230;thorium 230;14269-63-7;ChemischeStof;;08-06-2011;;G
Th231;thorium 231;14932-40-2;ChemischeStof;;08-06-2011;;G
Th232;thorium 232;7440-29-1;ChemischeStof;;26-08-2011;;G
Th234;thorium 234;15065-10-8;ChemischeStof;;08-06-2011;;G
Th3;Gemiddelde richting uit golfrichtingsspectrum van 30-100 mHz;NVT;OngedefinieerdGolven;;28-08-2011;;G
ThDO;thoriumdioxide;1314-20-1;ChemischeStof;;08-06-2011;;G
Thxfidl;trihexyfenidyl;144-11-6;ChemischeStof;;17-11-2012;;G
Ti;titaan;7440-32-6;ChemischeStof;1565;08-06-2011;;G
TiC4yPO4;triisobutylfosfaat;126-71-6;ChemischeStof;1585;08-06-2011;;G
TiT4Cl;titaantetrachloride;7550-45-0;ChemischeStof;;08-06-2011;;G
Tl;thallium;7440-28-0;ChemischeStof;1553;08-06-2011;;G
Tl201;thallium 201;15064-65-0;ChemischeStof;;08-06-2011;;G
Tl202;thallium 202;15720-57-7;ChemischeStof;;08-06-2011;;G
Tl208;thallium 208;14913-50-9;ChemischeStof;;08-06-2011;;G
Tm;thulium;7440-30-4;ChemischeStof;;08-06-2011;;G
Tm01;Gem. golfperiode uit spectrale momenten m0+m1 van 30-500mHz;NVT;OngedefinieerdGolven;;28-08-2011;;G
Tm02;Gem. golfperiode uit spectrale momenten m0+m2 van 30-500 mHz;NVT;OngedefinieerdGolven;;28-08-2011;;G
Tmtcb;trimethacarb;2686-99-9;ChemischeStof;;08-06-2011;;G
Tmtpm;trimethoprim;738-70-5;ChemischeStof;2496;08-06-2011;;G
Tnxpc;trinexapac;104273-73-6;ChemischeStof;5024;21-01-2014;;G
TnxpcC2y;trinexapac-ethyl;95266-40-3;ChemischeStof;;08-06-2011;;G
Tol;tolueen;108-88-3;ChemischeStof;1568;08-06-2011;;G
Tp;Periode waar het energiespectrum maximaal is;NVT;OngedefinieerdGolven;;28-08-2011;;G
Ttcnzl;triticonazool;131983-72-7;ChemischeStof;;08-06-2011;;G
TttC4yC1ol;tri-tert-butylmethanol;41902-42-5;ChemischeStof;;08-06-2011;;G
U;uranium;7440-61-1;ChemischeStof;1637;08-06-2011;;G
U231;uranium 231;15700-08-0;ChemischeStof;;08-06-2011;;G
U234;uranium 234;13966-29-5;ChemischeStof;;08-06-2011;;G
U235;uranium 235;15117-96-1;ChemischeStof;;08-06-2011;;G
U237;uranium 237;14269-75-1;ChemischeStof;;08-06-2011;;G
U238;uranium 238;7440-61-1;ChemischeStof;;26-08-2011;;G
UITLGG;Uitloging;NVT;Grootheid;5025;21-01-2014;;G
V;vanadium;7440-62-2;ChemischeStof;1642;08-06-2011;;G
V48;vanadium 48;14331-97-6;ChemischeStof;;08-06-2011;;G
VAARDTE;Vaardiepte;NVT;Grootheid;;08-06-2011;;G
VARAEGKRTR;Variant-eigen karakter;NVT;Typering;;08-06-2011;;G
VEGTTE;Vegetatie;NVT;Object;;26-08-2011;;G
VELDTZTLKWNM;Veldtest zintuiglijke waarnemingen;NVT;OngedefinieerdLab;;28-08-2011;;G
VERBDWDE;Verbrandingswaarde (calorische bovenwaarde);NVT;Grootheid;;08-06-2011;;G
VERBTD;Verblijftijd;NVT;Grootheid;;27-08-2011;;G
VERDNFTR;Verdunningsfactor;NVT;OngedefinieerdLab;;28-08-2011;;G
VERDNG;Verdunning;NVT;OngedefinieerdLab;;28-08-2011;;G
VERDPG;Verdamping;NVT;Grootheid;;08-06-2011;;G
VERDPTKT;Verdampingstekort;NVT;Grootheid;;13-03-2014;;G
VERMGN;Vermogen;NVT;Grootheid;;28-08-2011;;G
VERORNGG;Verontreiniging;NVT;Object;;26-01-2012;;G
VERPTSG;verplaatsing;NVT;Grootheid;;30-10-2013;;G
VERVLWDE;Vervuilingswaarde;NVT;Grootheid;;08-06-2011;;G
VERZDGGD;Verzadigingsgraad;NVT;Grootheid;;28-06-2011;;G
VERZRG;Verzuring;NVT;Typering;;08-06-2011;;G
VET;Vet;NVT;Object;1645;08-06-2011;;G
VIS;Vis;NVT;Object;5026;21-01-2014;;G
VISCSTT;Viscositeit;NVT;Grootheid;;08-06-2011;;G
VISSD;Visstand;NVT;Typering;;08-06-2011;;G
VITLTT;Vitaliteit;NVT;Typering;;08-06-2011;;G
VLOEDMBDKG;Vloedmerkbedekking;NVT;Object;;26-01-2012;;G
VOEDSSTGE;Voedselstrategie;NVT;Typering;;08-06-2011;;G
VOGL;Vogel;NVT;Object;;26-08-2011;;G
VOLME;Volume;NVT;Grootheid;;08-06-2011;;G
VOLMFTE;Volumefractie;NVT;Grootheid;;08-06-2011;;G
VOORBWKHSCE;Voorbewerking headspace;NVT;OngedefinieerdLab;;28-08-2011;;G
VOZ;Vluchtige organische zuren;NVT;Grootheid;;08-06-2011;;G
VOZ/ALKLTT;Verhouding VOZ/ALKLTT;NVT;Grootheid;;08-06-2011;;G
VUIL;Vuil;NVT;Object;;28-08-2011;;G
W;wolfraam;7440-33-7;ChemischeStof;1685;08-06-2011;;G
W181;wolfraam 181;15749-46-9;ChemischeStof;;08-06-2011;;G
WARMTE;Warmte;NVT;Grootheid;;08-06-2011;;G
WATCME;Waterchemie;NVT;Typering;;08-06-2011;;G
WATDK;waterdruk;NVT;Grootheid;;30-10-2013;;G
WATDTE;Waterdiepte;NVT;Grootheid;;08-06-2011;;G
WATERBTE;Waterbreedte;NVT;Grootheid;;21-01-2012;;G
WATEROPVTE;Wateroppervlakte;NVT;Grootheid;;21-01-2012;;G
WATHTE;Waterhoogte;NVT;Grootheid;;08-06-2011;;G
WATOZT;Wateropzet;NVT;Grootheid;;08-06-2011;;G
WATPTN;Waterplanten;NVT;Object;;26-08-2011;;G
WATR;Water;NVT;Object;;27-08-2011;;G
WATSWSLG;Waterstandswisseling;NVT;Grootheid;;08-06-2011;;G
WEERGSHD;Weergesteldheid;NVT;Typering;;08-06-2011;;G
WHO-TEQ;Toxisch equivalent volgens WHO;NVT;Grootheid;;08-06-2011;;G
WINDKT;Windkracht;NVT;Grootheid;;08-06-2011;;G
WINDRTG;Windrichting;NVT;Grootheid;;08-06-2011;;G
WINDSHD;Windsnelheid;NVT;Grootheid;;08-06-2011;;G
WOBBIDX;Wobbe index;NVT;Grootheid;;28-08-2011;;G
WORO;Woronichinia;NVT;Object;;11-06-2011;;G
XMC;3.5-xylylmethylcarbamaat;2655-14-3;ChemischeStof;;08-06-2011;;G
X_CODNT;X-coordinaat;NVT;Ongedefinieerd;;08-06-2011;;G
Xe;xenon;7440-63-3;ChemischeStof;;07-01-2012;;G
Y;yttrium;7440-65-5;ChemischeStof;1690;08-06-2011;;G
Y88;yttrium 88;13982-36-0;ChemischeStof;;08-06-2011;;G
Y91;yttrium 91;14234-24-3;ChemischeStof;;08-06-2011;;G
Y_CODNT;Y-coordinaat;NVT;Ongedefinieerd;;08-06-2011;;G
Yb;ytterbium;7440-64-4;ChemischeStof;1689;08-06-2011;;G
Yb175;ytterbium 175;14041-44-2;ChemischeStof;;08-06-2011;;G
ZAND;Zand;NVT;Object;;08-06-2011;;G
ZICHT;Doorzicht;NVT;Grootheid;;08-06-2011;;G
ZOOPT;Zooplankton;NVT;Object;;08-06-2011;;G
ZOUTHHDG;Zouthuishouding;NVT;Typering;;08-06-2011;;G
ZS;Zwevende stof;NVT;Object;;08-06-2011;;G
ZUURKRTR;Zuurkarakter;NVT;Typering;;08-06-2011;;G
ZWEMMJK;Zwemmersjeuk;NVT;Object;;21-07-2012;;G
ZWEMWTKLTT;Zwemwaterkwaliteit;NVT;Typering;;14-10-2011;;G
Zn;zink;7440-66-6;ChemischeStof;1693;08-06-2011;;G
Zn65;zink 65;13982-39-3;ChemischeStof;;08-06-2011;;G
ZnCl;zinkchloride;7646-85-7;ChemischeStof;;08-06-2011;;G
Zr;zirkonium;7440-67-7;ChemischeStof;1695;08-06-2011;;G
Zr95;zirconium 95;13967-71-0;ChemischeStof;;08-06-2011;;G
aC1ysrn;alfa-methylstyreen;98-83-9;ChemischeStof;273;08-06-2011;;G
aC6ycinnAh;alfa-hexylcinnamaldehyde;101-86-0;ChemischeStof;;08-06-2011;;G
aClfvfs;alfa-chloorfenvinfos;18708-87-7;ChemischeStof;;08-06-2011;;G
aHBCD;alfa-hexabroomcyclododecaan;134237-50-6;ChemischeStof;;08-06-2011;;G
aHCH;alfa-hexachloorcyclohexaan;319-84-6;ChemischeStof;271;08-06-2011;;G
aHOxTol;alfa-hydroxytolueen;100-51-6;ChemischeStof;360;08-06-2011;;G
aaDClTol;alfa.alfa-dichloortolueen;98-87-3;ChemischeStof;1792;08-06-2011;;G
abmtne;abamectine;71751-41-2;ChemischeStof;2304;08-06-2011;;G
acAd;acrylamide;79-06-1;ChemischeStof;1756;08-06-2011;;G
acAh;acrylaldehyde;107-02-8;ChemischeStof;253;08-06-2011;;G
acFfNazt;acifluorfen-natriumzout;62476-59-9;ChemischeStof;;08-06-2011;;G
acbzlSC1y;acibenzolar-S-methyl;135158-54-2;ChemischeStof;;08-06-2011;;G
acdne;acridine;260-94-6;ChemischeStof;;08-06-2011;;G
acft;acefaat;30560-19-1;ChemischeStof;246;08-06-2011;;G
aclinC1y;acroleine-methyl;4170-30-3;ChemischeStof;;08-06-2011;;G
aclntl;acrylonitril;107-13-1;ChemischeStof;254;08-06-2011;;G
acmtnB1a;avermectin B1a;65195-55-3;ChemischeStof;5027;21-01-2014;;G
acnfn;aclonifen;74070-46-5;ChemischeStof;;08-06-2011;;G
acntn;acrinathrin;103833-18-7;ChemischeStof;;08-06-2011;;G
acpmtn;alfa-cypermethrin;67375-30-8;ChemischeStof;;08-06-2011;;G
acqncl;acequinocyl;57960-19-7;ChemischeStof;;08-06-2011;;G
acsfmeK;acesulfame K;55589-62-3;ChemischeStof;;17-11-2012;;G
actAd;aceetamide;60-35-5;ChemischeStof;;08-06-2011;;G
actCl;acetochloor;34256-82-1;ChemischeStof;;07-04-2012;;G
actctne;acetylcysteine;616-91-1;ChemischeStof;;08-06-2011;;G
actfnn;acetofenon;98-86-2;ChemischeStof;1755;08-06-2011;;G
actmpd;acetamiprid;160430-64-8;ChemischeStof;;08-06-2011;;G
actn;aceton;67-64-1;ChemischeStof;250;08-06-2011;;G
actnlt;actinoliet (groene asbest);77536-66-4;ChemischeStof;256;08-06-2011;;G
actntl;acetonitril;75-05-8;ChemischeStof;251;08-06-2011;;G
actsfmtozl;acetylsulfamethoxazol;21312-10-7;ChemischeStof;;03-11-2012;;G
aedsfn;alfa-endosulfan;959-98-8;ChemischeStof;269;08-06-2011;;G
afencactt;alfa-fenchylacetaat;4057-31-2;ChemischeStof;;08-06-2011;;G
aiC1yionn;alfa-isomethylionon;127-51-5;ChemischeStof;;08-06-2011;;G
alCl;alachloor;15972-60-8;ChemischeStof;264;08-06-2011;;G
alDcSO;aldicarbsulfoxide;1646-87-3;ChemischeStof;267;08-06-2011;;G
alDcb;aldicarb;116-06-3;ChemischeStof;265;08-06-2011;;G
alDcsfn;aldicarbsulfon;1646-88-4;ChemischeStof;266;08-06-2011;;G
